temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,pressure_msl_mean,month,precipitation
33.41191659556792,81.1830391516337,43.57906615603247,1017.0243633469278,7,183.54987887963185
34.17256077787036,79.17136615418524,13.150658365107564,1004.177812305776,2,17.881141976192826
30.98043516111194,74.60904852879241,25.933185247789652,1014.3154369532818,10,15.72823719159313
34.33547487927298,61.07215096245242,16.485518323383022,999.3364339322328,8,310.85812198815285
29.900729541830252,58.4733455362644,36.71417676135357,1010.4665914545757,4,9.315845369816877
30.363725270111907,60.58333803536841,28.1037346352463,1017.4711599520957,12,1.7289981178728082
28.840656293736792,58.949036582924215,30.38329670201215,997.3435413200775,3,13.5332024562423
22.40670602790552,87.42005473120416,36.916566384635765,995.1913586712254,10,20.069479084228018
23.72626283189287,66.80601244000304,20.838818906498197,1004.9724042305502,11,13.043067497902051
22.502866970987746,52.776448475043026,41.60360273628173,997.1303861101815,8,312.48102390234976
32.18256658022049,96.51692624675894,26.3211546898456,1012.2128400425534,2,17.35816492844132
27.02969569722123,92.42172247824443,11.31819291341392,1016.0346192685168,11,8.510619295199504
30.137131058635244,94.53210959337022,32.835964726752096,1004.9824823723014,11,21.533811491145762
36.52106358281749,97.75557548702889,36.73045401753018,1000.9503677695751,3,25.2956778737957
25.988675666382,58.34697196253539,17.670467082701066,1004.991276337152,12,11.801638797553107
28.566126768570076,69.01961690732762,39.28717027995012,1011.63929981055,3,7.835935956750496
34.08881821668878,86.39544683379638,41.24573019063065,995.2082457163485,10,24.923719223498253
25.66077064786596,83.40898966658203,16.076179495112356,1008.557441758148,11,14.996385976712101
23.231678557260686,57.38700350431304,44.34085890860888,1009.1057087524097,1,12.620254455612013
26.63602324662029,89.15998999954965,10.628461121950338,1009.6668296786065,6,292.4955925546704
24.57954059606407,60.77314744815971,13.0806267360996,1000.5665078395601,2,17.526984130108055
36.875162437481166,60.74324551148591,12.368993569521045,1011.4232126376969,1,7.468838892818944
34.92992607303067,75.77477229888385,40.75958840031482,997.1020041856309,2,17.20831299673258
32.13446010416678,78.46111687240176,31.171702092998473,999.5832177387364,12,16.34283989973454
35.94336944300348,77.84413797621494,11.084171328890914,1015.181811073053,6,187.7407385307893
34.85875323038583,54.391368195092234,22.61293673473396,1011.9906324667111,4,13.971957472916007
24.98512094217657,92.11812140625825,29.61192100279208,995.3161477422609,6,432.44479454700473
36.28094397583965,62.74880204425789,8.338563399575332,1000.7126539885054,12,19.852740022574558
30.62947587065041,56.2167162215746,40.29665473629355,999.9313491088428,9,290.2873202441831
34.919042482625,92.6599078337109,37.14414141766141,1001.2285455448504,10,19.32643185336294
36.33746079877589,95.87127191502816,25.20827094306553,1000.6938747164373,12,18.23314046882016
27.088055599549822,91.38212562874163,43.685064610366815,996.4381048020855,10,31.787600517557525
23.760830792442828,88.85677158679414,21.710439171003987,1005.5556318817269,8,327.04640369332037
25.646962600671067,81.45161507067304,44.36441276145991,1011.8528699200818,1,17.672429084472846
28.8337246180201,76.44115378923868,31.71679995214508,1008.954829668501,8,263.0121533835876
35.08823625475989,54.175364475747685,30.386850930157657,1010.4760483777559,9,179.00953993576871
35.771689332101495,69.60575422739353,11.6381958118314,996.8664311063335,6,358.3204663659242
22.111234088499053,67.88904881659107,40.27711033218576,1016.8842863340661,10,7.428462259636032
30.17195684124105,62.468181620495656,22.099587516824606,1014.2853121783895,5,5.512481684414583
28.678576050380464,84.72416545705208,11.489336231299173,1013.5170773254002,6,229.28083055360685
25.553724967531686,73.802035283781,5.504300799030362,1013.9286275159607,6,196.42199091375332
23.917845877338927,53.8902183635671,27.3902273455353,1016.4523416870535,9,113.97224549346492
27.401842742458047,60.56879369359095,26.095984884907054,1007.5178412206151,4,15.040848063706935
37.08655526260031,82.7964206556606,33.774144894766344,999.6064864109554,2,24.070056927234873
27.171246912332084,53.65428125553441,40.610322120712084,1009.1860229806084,11,10.20234533118817
30.30064994789386,90.85793187434089,8.176263385721182,1012.0862743543626,11,17.102849077816597
33.24830334232284,73.76703329667077,34.259859613614495,1011.9721000471426,9,214.59384346100376
27.818073638068704,73.06815571167911,12.49647776390329,1006.9933275558383,2,21.868807508348212
37.548513323535374,78.43557366365684,39.327082126286555,996.5745505446723,10,19.577405018293472
37.39915671907378,89.58468636440716,37.76254055446624,1003.5355975838929,9,356.19927961257656
26.028516733205826,66.69484197930527,26.631750199421774,1016.1776319946572,2,1.3842600610359206
29.955976094278167,82.54477532283505,33.40971194493246,1008.4423249244207,12,14.039732809946933
26.814052957068313,77.15513427179798,17.574004527349935,1007.3816346948814,8,273.3723207967113
26.557447910039482,62.81735696813222,23.846715957312586,1001.1836308307904,9,301.35543476121296
22.590191157672525,92.17423934504758,37.865475908418865,1003.4743251580813,12,24.772367216452928
31.75302934367835,88.27644903713255,23.370607886928557,1015.592960050523,10,6.3214798003298
30.042864371661786,81.60568806360442,19.311930613017672,1010.3286500931172,9,251.00518539014752
22.823660019999828,90.82792299652361,24.768497890011997,1013.1099016153037,10,7.456986371680387
26.458343427785785,91.6301216460705,38.12997009748874,1005.449944730556,9,342.4408419241514
36.53225417546646,84.00142288232166,18.40832189483491,1009.4956860474916,2,17.0308407466621
25.832990250671557,90.17663976145626,11.950463725429753,1000.7128230010937,4,16.378712518891145
24.31831795345957,83.47863016012562,33.48056081323123,1011.2255990965202,7,250.155899565109
29.83124416444101,82.64675704449442,38.03912850832327,1004.8348306751767,12,24.03138970032056
37.77040726576961,79.69334615432885,9.025499140941333,1005.1785468407392,2,16.05321112869293
25.87288434418401,86.13039869876678,14.594964510237789,1009.9344134652683,1,13.934275023685819
32.75416875849406,57.61304505406754,10.678879590439756,1016.5344542937853,3,3.190931098264334
34.18591384525948,92.28179644154856,18.917656463286665,996.4721459719983,12,19.556838278354967
25.802200703878395,91.84848933177113,23.014039156216505,1013.9690944589812,4,20.030920669910444
33.65146157778975,51.40386958565884,34.953053478532254,1001.7248115394805,8,270.6898216190101
27.88453012350805,89.6392040271086,31.045903395266965,1005.2101474536466,6,327.8572509986776
32.11689328949727,56.18575363872537,29.837142699137246,995.5040065618252,11,26.512028291191516
32.13647537217432,66.08570500443881,19.094997864386176,1001.9240597901892,2,14.78232984514618
30.572394945196137,85.68839630199717,38.6579021233904,1006.560518580493,9,310.2103045272605
23.444636320870533,57.716475010318796,23.85148669592658,996.2920497789911,2,26.310475158328387
35.36483992942781,89.26241715771499,44.16419752060618,1006.2952017758128,12,17.579482701228585
27.132481039547773,89.94244054197162,30.365685531829474,1016.3235444637438,5,10.756954207132376
24.98429616639767,74.35845122052014,10.050589662580109,997.4240440164796,12,25.248330604336413
22.652402264876223,50.30652184240801,32.04710248301736,1012.5821367457366,4,2.749997262162048
31.45428709101187,63.77783039239581,18.00416061726796,1004.4224342276478,7,274.37767259760807
32.84102978947652,79.61249208203563,32.4530878674439,1010.0689954340597,8,254.40457273428552
22.265405262845697,97.09693654531632,7.78564592649623,1000.9854417536603,5,19.855492254283536
30.193488932788497,80.32704929680008,11.995257487038376,998.6683220384513,10,18.430496647837984
25.623932403167007,62.47057189107967,39.22949035623145,998.6906401282382,5,11.663594866487987
32.3227646465512,80.43227374878134,14.087182280940596,996.6213147497923,2,20.015514116809687
24.789862864079865,75.91929822636106,38.4816450097176,999.2698742127286,8,355.4201669901886
33.05500380963946,87.4325789672549,16.171043538176416,1010.2770458547462,2,10.316517463355636
28.1877655408086,55.135070663694,30.715276402348305,1015.2788840724007,10,7.226955982105582
36.98767981978775,86.52933932009734,32.76602294039324,1013.7248907685968,12,15.774345252684995
24.200335106335892,75.98079577645329,25.506190125802117,1010.7580891271132,6,235.2189316593837
27.457061616804136,96.22361618523175,17.21242706786925,997.5399328584554,8,435.070459437464
23.815576339849425,66.40986396985693,13.505775054843845,1001.6513112648068,6,301.0731509202308
36.79509789245701,80.36585087042951,6.327574182497049,1002.1255581324168,4,24.400115080918333
36.037429654095696,94.73734906448084,17.157856049628954,1000.7490097671453,4,23.117643518904075
26.12706604344249,54.920466943552604,31.12651162125132,1006.8451301733236,6,226.1297264708234
32.55974473654686,94.98696738734965,42.532192737939305,1007.3177377422325,4,30.67835869783014
35.07555520321945,83.01851467043903,39.84817929052208,1003.2083774289356,8,332.9126601118892
30.8832129855914,53.25617883704825,35.642591061412105,1003.137150650938,9,250.53189952437887
30.474409253696102,64.44625121344718,36.53789373013195,1014.0567787518398,1,8.446122333304064
25.869636654407227,83.99226025497352,31.59939613903981,1013.1537355113528,4,16.325031584861655
23.48964428489439,53.23282887050104,15.41147430264012,1002.0793041286571,4,21.69951999446136
36.35545212725323,77.94418208846112,41.28780122823319,1016.0171342090849,2,7.396746187853807
36.406688914613284,66.60238673374192,31.829292476233363,1016.9147453910576,6,147.28807758076258
32.12962331637229,79.8039448528389,27.4176252392176,1002.515078466691,3,18.37994764716081
27.424476656779213,52.195617623000615,9.439578768539242,1003.1517738222402,7,252.6446497235824
27.587353193802574,91.83376669531407,22.882221752257017,1006.6295855287051,11,26.062939821065648
33.61529086192383,96.72747052051506,23.41433084807705,1016.6457786882745,11,12.087286883152633
36.35376415924124,96.50613705371319,39.582544380906796,1015.1553469622731,5,5.798435417861574
36.19338278824188,85.98328792366038,26.865928807511537,997.3590631394226,4,26.861396568533582
34.47800873372198,56.24413952627033,20.216021958816384,1004.0328070952426,5,10.215851974030457
32.2725063384686,86.39663340459308,44.07201314042637,1007.7275373642448,8,296.5558525234717
23.34623943992078,51.18017199002247,9.428823733052628,1006.5720468686854,3,15.980753581550395
24.58605942551382,51.06193047339187,21.901937132477784,999.4588505625485,7,286.64244868639355
36.376867016433266,65.53329051917798,6.680987006856212,1014.7527857368675,6,164.5803630888243
31.70286495455344,73.45487313942395,34.59616483067721,1010.5696380089273,12,10.331588334659841
22.147152825866073,86.97955605477406,41.72306208796603,1014.2718926215915,1,0.0
23.623544685856515,82.79817807711225,16.201493182019576,1014.7515784250379,7,216.93492923179733
32.61602830572889,71.40332990608391,39.33366707196483,1012.212184634312,7,206.9366265806296
22.0809853415395,63.13407998151996,16.68872921847591,1005.1018438287435,12,22.4070278915757
24.572928822679977,97.86197600757014,41.43080646575661,1009.0425753653548,1,20.02251109180771
30.77974062986538,70.4567025073267,35.158476143871354,998.6884043407541,9,344.8448945799223
33.07032316308309,71.66657716782441,37.19627107365754,1010.4938446019229,6,232.31539819159826
32.43138015204161,57.85394341720012,5.72026222401818,999.1228248820034,12,23.338583047340904
25.58830895136896,88.1508583399966,43.51241428296104,1010.9608405817336,2,14.232473913596921
33.39486754156057,83.29674683751145,34.066839682812926,1000.2807576973413,5,26.92724920346319
25.7959853999488,60.5969414138605,17.190043815445332,997.703679903455,11,16.096762407214413
27.206395170548284,53.95429018956045,38.17578659435388,998.8015432732881,4,17.949999313396344
33.94386248188839,82.66396649958622,16.260847936597198,995.0458191100386,7,422.8350474820304
32.39412638475544,81.41653828549448,39.910153582645115,1011.5310112106312,8,247.3145974078283
35.58757456790685,63.116457295914046,9.50321561647748,1011.8452241283427,11,13.899107933420082
32.52180627680549,95.6414509880197,33.14743909843183,1006.843467048005,11,17.333266026464305
31.092937653367546,57.25077880548321,26.62793906579641,998.7113444242739,1,23.2018061577702
23.49879628524948,70.7520704500449,8.861378807817633,996.9217497627459,5,20.345144798827558
27.883452848950938,95.29356416804475,14.67575313035356,995.4399662280576,3,22.937853718676607
26.243237882907607,70.14691121245387,5.496161451092592,998.8122080702001,1,16.964491115305915
25.903834294065337,80.6492454878761,23.750718618580233,1015.4896773046124,12,21.110014852674396
37.56816887603913,69.08453110221413,17.050610430400013,1000.5553473591386,3,14.810399420411354
28.289563594668167,63.16232971273616,28.934299371910353,1003.148240525996,6,286.75617380650533
36.27274488283381,97.23092710207175,16.88951230834469,997.4229461430707,7,430.1283279045077
32.098218015956206,69.64803230312206,16.996764460279387,1000.1143100092079,8,332.7537625774299
34.716980856666375,92.91676177659845,34.727727949264136,1006.9421651279447,11,19.98680006494311
30.042193489683072,61.03782108277214,6.925713439134138,1008.9783117112,4,20.285198745154663
31.230462154021744,60.229025793204,41.11579980767949,1000.6431032258229,3,13.778772715576347
29.880283101101824,51.49443597845654,39.09055497564726,996.3278396621777,5,13.589084869444513
25.123887804768714,81.28000761804248,31.71218732905626,1003.9937559899302,9,321.5670315445175
33.559233844184085,67.68926449874053,28.72886280429537,1000.3866775313057,6,330.2938356639655
26.492357799053693,91.48919599230257,40.69209992558609,1000.0497402342854,9,387.72668391873145
22.38905546290326,72.71407552119474,12.413207181148579,1017.0768444624094,6,147.85046144302515
32.32755673451469,96.47328453990664,8.158766487633144,1009.1749111762916,2,18.0296180074765
24.833770870512783,58.90522475374981,14.580406796381524,1007.8082041929582,5,17.287528034630085
37.047337349646625,91.69391206186933,36.78313114800761,1004.5628273810364,12,14.664299838077932
37.2628572320414,87.2766489340036,6.386810669059333,1004.8657196688933,11,23.08449289487089
36.637830243527176,87.0042485429145,28.312273403339585,1007.4408150882758,9,296.8037825682021
27.92253920408711,90.54959494961061,44.817500647652395,1011.0178855618304,8,273.61827478123166
22.24730586446188,86.52915156526394,39.227843753501574,1011.149360212182,7,265.4767537312579
36.853097001403604,80.05857543830794,25.857827561743576,998.9489598772253,1,15.302669135101887
28.85094637307703,56.2997541287546,7.545636371465694,1006.5025932977625,4,13.813971339481023
37.46647710469871,51.56125661558009,38.25494057542839,1004.4750361857843,12,19.439646903483393
37.41791963342804,94.20069669515297,28.95914032708842,1015.0221202241959,7,244.89935888842842
35.64815128747776,79.59921509699542,9.597319882382674,1009.5226351880226,11,11.219163014751867
26.711182273113373,88.23378996685646,8.754291392934249,1007.2475935275676,7,315.0484716313225
28.161563657630804,73.1130728726024,41.3850727774637,997.6540767701151,6,369.1407605166904
35.61818674426971,55.63079307019493,31.768010517523138,1008.9296714544384,8,189.20243032532056
27.07075208250044,56.00891802572242,38.17147197267022,997.6956898306454,11,22.465231059399486
24.71188394697748,82.90713378699063,40.15915601129069,1002.7557512380123,6,336.8477153423583
30.908820199333604,70.65468295517421,27.87089408193289,998.2853651907296,10,21.116347896602417
36.978476386572495,59.62518688161616,25.69785407020165,1010.9176938815605,3,15.829433593588604
33.136476746799566,73.59653824358897,22.21709641283961,999.7437986182315,4,16.981144024711174
31.12097872142984,53.082028979606434,17.677863511644773,1004.0127655833246,3,5.657502216533198
23.554823900332295,77.93462729189113,22.38383843434847,1015.600519885232,1,18.43695439509255
31.840115627186716,62.911683412884685,35.955186229206255,999.6992768181764,10,23.869220611165467
37.84086160166821,88.28283683058504,29.07693724060526,1006.6795164710519,5,17.48126394434774
24.241344243784383,64.89737402833154,40.70093159819385,1004.6432482068185,1,19.664738177902525
30.29327443781979,71.85056715592646,22.73520057516751,995.4168529440518,1,20.199045318198724
36.03796915084729,50.55778591558883,29.28358314875016,1013.2334366121747,2,8.434034662993627
33.85229788406727,53.477450614138824,30.25230212367955,996.5880558452358,4,17.68211887793705
33.15225185592429,68.83969070752087,28.66788649225302,1005.9078654824699,6,265.57382598833794
33.23974534379375,73.03706406642192,33.10535092342065,1007.8956007835958,8,259.89648405865427
27.751858419516083,78.80098630972658,14.497338734992251,1009.4538085021355,3,8.694978590046993
26.697469508231894,63.999803778046555,25.494551101831625,1010.8385274740812,1,10.278947966210858
34.94977848765622,83.35913053407404,9.168992112333907,1000.8252648210224,3,22.214699355255423
34.96181431486689,91.28587506508183,20.3804531057925,995.2295118631444,12,34.45853643233466
35.87315709728166,87.43284746688079,24.506682744850576,1011.639204234163,3,8.968061977639646
36.61184884090354,51.90170361672114,31.0889703818189,1007.3201017849943,5,14.314976796340918
30.181478381775005,73.06433346837579,43.02124210344814,1014.2307071737667,11,14.102612932819387
30.024260714995194,55.036648564072394,29.026042661934234,1013.891932346716,12,0.0
34.7727228634684,61.61816076140132,34.74375664706239,1014.3965018591213,12,11.073664678397716
32.39942289244424,97.35980447682303,25.25064237980811,1006.1571771795294,4,24.08468780349294
33.231470036123255,56.83978605927263,30.364161255053254,1002.6734531042479,4,18.233557303847075
34.73268271097761,73.9466313656651,7.837288645350937,1013.2058386596016,9,204.46962562368248
36.24008546908106,79.67147524726971,15.17566323367388,1005.3797645996729,7,304.7588025784024
27.407922509624573,83.718318586117,19.474123728205548,999.2191705172789,4,22.512652149656507
28.009327242239102,76.86313680737187,23.899734200260543,1014.664402449914,3,2.852173727655158
23.503711037453904,50.469000676120814,6.8259498200953495,1015.298877165764,6,118.14159327638866
31.252482255938784,65.67014279571161,10.600963902132708,1005.7251243912239,3,13.036796182671182
22.575076380747873,74.85015888246615,16.07257231165223,996.7410937281251,6,376.77484987060205
29.449568290119363,54.217591958952,43.86130763604203,1003.9200000680894,11,26.547664440511955
30.682314155321226,66.83009269804067,18.25388028412203,1013.4813661676399,11,16.667073729200375
26.58466003405255,51.5937492219856,24.2816423244833,1015.7408026565632,12,0.8596579800078183
31.453332169104172,53.771767863441,12.843908509535717,999.6798730774447,9,292.15546368729514
22.48800399902479,69.0523172576766,29.431202843030732,996.5403930765813,6,373.4624873952128
22.59757101998743,56.3703561940669,16.22732862063897,1015.1790604220553,12,0.2308249674375329
35.16160897055453,77.24196071655479,13.279703137537071,1003.9563135965142,4,18.16984126377603
27.763050262580208,83.09431851858875,25.66290513783916,1007.460502178154,5,17.239153284679265
24.032968202430155,88.42816155723598,5.220231966416833,1017.2655136771674,6,196.4384943375079
30.35589216087687,59.607211723750886,5.306561305969013,996.5309887420271,11,21.316312153645004
34.31989684957777,58.039163948435345,13.762752364074311,1009.9113141713982,3,16.72070968150136
25.45313643994949,55.019256336051214,6.468854500032846,996.704424719222,8,332.6976961462087
31.966247613104002,80.54865197809457,9.321030165227654,1003.6357853547295,4,17.259492595527714
23.365559439900288,83.91083487137126,18.554425973550064,1013.4877345394493,8,242.33735015129727
22.826907538697725,51.51613495163082,37.103427183192515,1004.9698613533795,10,2.770831013249433
30.501674105090366,94.9381878196971,27.88194573477203,1017.9351941397679,10,14.010077116363126
30.650161945761702,52.494621615270674,25.506709038256655,1007.8583635537718,3,4.422649726530938
32.19887842397131,75.98222409445138,16.739552928324866,1002.3867295106269,10,18.976031336220593
33.61746133956258,84.03490493364399,42.270148777312656,1000.0625604958093,7,368.53131485768046
37.61363327140055,91.80651793981211,20.880601649487666,1003.0619722885817,11,23.186246779173707
30.260805572819123,84.27617274235654,8.48371067183086,1003.5682652964697,12,18.50882489038426
27.167303567059935,88.48294798735,29.68266064471205,996.5804145876511,9,416.0279803041104
34.72297911629926,66.29360924205469,9.553535739064056,1003.5002065868158,4,12.505398788819367
26.333316020193188,89.11160545983259,18.808925712067683,1005.6774859540021,8,336.0611902577567
29.023542731290178,53.845512626464405,25.296477548712353,1011.6229683014925,3,11.659119731650875
23.255302101476254,92.95119949090532,39.96890098740703,1010.104778148597,7,282.1525444815744
22.405611894647322,76.28443405537934,24.741863213604745,1011.3016100702705,3,15.978482082282213
37.4023746348468,89.2302929581997,33.09035064126657,995.1923646831677,12,23.988044751621324
35.37568192819529,71.71127765687841,44.712673559962816,1000.0063501903524,7,337.2479058760456
33.13558729749917,80.8917293694332,10.259564795919264,1010.2187386331967,11,18.710874289100264
28.543247110628318,75.26732772493344,15.98926102078078,1006.1317554681342,10,22.07985502367306
24.77270912113353,85.11629704425593,20.783043023905854,995.1222099403719,10,20.05121792325435
24.50299268273738,53.9182391374683,21.873127141553255,1013.5033767759319,11,8.176183925658878
26.003886370633523,52.89690003154706,21.44084301062183,1012.7746201856778,11,5.868176879948001
30.787626635297926,61.86095523248703,41.3044401022622,1007.6136407488519,6,232.75175769338966
33.433534763200996,57.65814464543304,33.56130577867425,996.5286564928542,2,17.946586778875904
32.5631580274837,91.84561119642568,29.31620856362815,1012.6298461392495,11,15.063647506387799
26.478942351135085,60.52227139318613,17.374908714511285,1008.4254125178213,3,11.076932107166172
37.2778444906111,96.8415322793183,37.95161536885179,1012.985079474633,6,270.78235832059767
33.80635066713229,66.17099800501313,43.202420459399555,1012.2901808251044,4,19.536506215380165
